4.670923,2.631907,1.051560
4.715921,2.843005,0.889098
5.257970,2.401867,1.602786
5.348948,6.010566,1.683862
6.806233,7.593089,2.995907
5.878805,6.815308,2.816825
6.458240,6.700456,2.794411
7.393747,7.764207,4.032431
7.308237,7.420437,3.318735
6.233538,6.129285,2.543083
7.724356,6.481642,3.727098
6.814103,5.019912,2.178248
4.624964,3.229863,0.894471
6.256720,7.045104,2.834698
6.292605,5.771398,1.783201
6.100870,5.771943,2.095859
5.183220,2.537728,0.660989
6.459732,6.609267,2.573598
8.324760,8.707025,4.222145
5.138051,3.812294,1.502883
5.017641,4.252148,1.024238
6.959608,5.160007,1.811451
5.531183,6.804559,2.556637
7.646415,9.052082,4.646528
6.792154,7.553360,4.676180
5.378640,3.653722,1.276782
6.211649,5.042083,4.007600
4.511664,2.886533,0.675424
6.694239,6.192815,4.371849
5.062386,3.878282,1.416230
6.295869,6.241488,4.432062
4.832321,3.636594,2.016722
6.249404,4.976373,4.527370
5.211511,5.269146,2.878424
5.152456,4.914697,2.330687
5.616819,5.458955,2.846288
