0.979300,3.581388,3.568793,0.000000,3.531583,0.000000,0.000000,3.462238,3.722964,3.661737,3.726366,3.464629,3.549839,3.679110,4.133800,2.860868,0.000000,0.000000,1.998106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.009786,3.548307,3.602853,0.000000,3.534626,0.000000,0.000000,3.449752,3.703043,3.619275,3.714872,3.414210,3.491632,3.713923,4.146646,2.852991,0.000000,0.000000,1.810803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.976407,3.601012,3.572945,0.000000,3.535526,0.000000,0.000000,3.462837,3.712717,3.680540,3.711767,3.444302,3.559444,3.675889,4.121861,2.878441,0.000000,0.000000,1.987656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.992259,3.606540,3.583454,0.000000,3.549710,0.000000,0.000000,3.476513,3.730398,3.673663,3.728971,3.430094,3.555380,3.682749,4.113804,2.892558,0.000000,0.000000,1.939432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.983500,3.590663,3.580375,0.000000,3.525826,0.000000,0.000000,3.468192,3.711482,3.664980,3.709431,3.438434,3.538914,3.690456,4.142797,2.863363,0.000000,0.000000,1.953044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967974,3.585487,3.596047,0.000000,3.505426,0.000000,0.000000,3.486063,3.696892,3.687482,3.718352,3.476691,3.543227,3.693001,4.186105,2.847214,0.000000,0.000000,1.972616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.006148,3.602902,3.558558,0.000000,3.534853,0.000000,0.000000,3.450424,3.703165,3.662247,3.706234,3.409235,3.509004,3.674302,4.118278,2.888312,0.000000,0.000000,1.884878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.979574,3.613862,3.581630,0.000000,3.539445,0.000000,0.000000,3.471012,3.711946,3.684021,3.718603,3.434539,3.547629,3.679330,4.116176,2.882307,0.000000,0.000000,1.945970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.986715,3.595243,3.578412,0.000000,3.566694,0.000000,0.000000,3.474504,3.744391,3.673129,3.737446,3.454521,3.580617,3.674209,4.104943,2.892971,0.000000,0.000000,1.993027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.015466,3.604948,3.536796,0.000000,3.572298,0.000000,0.000000,3.428317,3.736326,3.637453,3.705204,3.396411,3.531849,3.662800,4.046785,2.917214,0.000000,0.000000,1.923222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.014161,3.563548,3.603080,0.000000,3.546426,0.000000,0.000000,3.450590,3.704105,3.628368,3.735616,3.405585,3.498468,3.701760,4.134794,2.872557,0.000000,0.000000,1.789921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.014648,3.572004,3.604256,0.000000,3.601014,0.000000,0.000000,3.437643,3.747809,3.632672,3.733431,3.400698,3.561210,3.693559,4.064005,2.932579,0.000000,0.000000,1.882217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.014140,3.545717,3.606019,0.000000,3.575522,0.000000,0.000000,3.426177,3.733498,3.607135,3.716032,3.396824,3.533567,3.701220,4.085340,2.906321,0.000000,0.000000,1.871089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.991622,3.572305,3.554641,0.000000,3.608562,0.000000,0.000000,3.431124,3.735557,3.636510,3.772804,3.412608,3.585109,3.671671,4.031087,2.916699,0.000000,0.000000,1.965556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.017798,3.558328,3.595548,0.000000,3.585480,0.000000,0.000000,3.440664,3.725208,3.606879,3.744159,3.380399,3.521747,3.694710,4.084686,2.895244,0.000000,0.000000,1.812025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002422,3.560312,3.594978,0.000000,3.568253,0.000000,0.000000,3.438948,3.719456,3.621528,3.731295,3.395728,3.524983,3.696889,4.096319,2.875383,0.000000,0.000000,1.862703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.984784,3.601413,3.569544,0.000000,3.570468,0.000000,0.000000,3.453212,3.735329,3.659304,3.724371,3.420611,3.569048,3.673166,4.070950,2.887831,0.000000,0.000000,1.990610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.012029,3.549845,3.608864,0.000000,3.540232,0.000000,0.000000,3.447971,3.720443,3.618594,3.733949,3.406901,3.501425,3.715650,4.138609,2.870372,0.000000,0.000000,1.826743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966382,3.551348,3.593286,0.000000,3.511238,0.000000,0.000000,3.491271,3.667511,3.646918,3.767138,3.464181,3.549232,3.687762,4.165092,2.798140,0.000000,0.000000,1.901700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.957443,3.579149,3.584443,0.000000,3.528620,0.000000,0.000000,3.504058,3.640269,3.674027,3.776303,3.442259,3.550579,3.664822,4.157702,2.817154,0.000000,0.000000,1.850054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.955605,3.576874,3.576890,0.000000,3.533786,0.000000,0.000000,3.504580,3.628030,3.666816,3.781663,3.436923,3.552569,3.658942,4.151694,2.810289,0.000000,0.000000,1.819502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.949771,3.591425,3.586110,0.000000,3.521869,0.000000,0.000000,3.516304,3.622118,3.688307,3.774774,3.451455,3.550988,3.668448,4.179702,2.805834,0.000000,0.000000,1.830518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.949251,3.585447,3.590688,0.000000,3.521474,0.000000,0.000000,3.507942,3.617389,3.688072,3.784447,3.446195,3.547768,3.670686,4.178990,2.801628,0.000000,0.000000,1.819123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.952392,3.582479,3.597909,0.000000,3.520759,0.000000,0.000000,3.521460,3.610281,3.681762,3.783409,3.456365,3.543882,3.668489,4.190924,2.793760,0.000000,0.000000,1.793576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.950559,3.577055,3.601933,0.000000,3.514460,0.000000,0.000000,3.524956,3.605454,3.686204,3.782190,3.454937,3.545323,3.675976,4.194318,2.785815,0.000000,0.000000,1.798714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.949664,3.576741,3.597643,0.000000,3.517555,0.000000,0.000000,3.521457,3.605707,3.684738,3.783022,3.453780,3.543863,3.672052,4.189846,2.786226,0.000000,0.000000,1.800796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964727,3.607609,3.562979,0.000000,3.586252,0.000000,0.000000,3.488844,3.645418,3.696341,3.802446,3.409831,3.571471,3.651095,4.085094,2.862118,0.000000,0.000000,1.844047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.977844,3.611982,3.570140,0.000000,3.590232,0.000000,0.000000,3.497978,3.666288,3.696123,3.779106,3.415290,3.580094,3.653600,4.087408,2.865968,0.000000,0.000000,1.858632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.963270,3.585350,3.594090,0.000000,3.554894,0.000000,0.000000,3.517154,3.639910,3.676157,3.799588,3.446483,3.559942,3.669138,4.159106,2.817326,0.000000,0.000000,1.803010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964076,3.599455,3.575293,0.000000,3.572014,0.000000,0.000000,3.506079,3.651216,3.681863,3.802342,3.430948,3.575506,3.666138,4.117721,2.834378,0.000000,0.000000,1.847364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.958911,3.596455,3.588614,0.000000,3.550578,0.000000,0.000000,3.515750,3.634809,3.690506,3.792489,3.442181,3.562961,3.669920,4.148203,2.823496,0.000000,0.000000,1.821499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.991966,3.588585,3.600411,0.000000,3.560174,0.000000,0.000000,3.491136,3.639517,3.657078,3.762473,3.386725,3.504749,3.679975,4.144107,2.839580,0.000000,0.000000,1.705397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.957990,3.588459,3.594179,0.000000,3.544609,0.000000,0.000000,3.509927,3.642385,3.684128,3.787071,3.445183,3.568298,3.672980,4.144969,2.812109,0.000000,0.000000,1.848361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.956082,3.586787,3.586166,0.000000,3.545331,0.000000,0.000000,3.508282,3.629523,3.680865,3.799072,3.430305,3.558560,3.665167,4.146029,2.817694,0.000000,0.000000,1.820632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.974089,3.609172,3.566288,0.000000,3.574398,0.000000,0.000000,3.489470,3.672836,3.690558,3.764565,3.412140,3.572553,3.650184,4.091358,2.864083,0.000000,0.000000,1.891772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967874,3.599672,3.564320,0.000000,3.562906,0.000000,0.000000,3.492191,3.654033,3.690153,3.783134,3.427140,3.570949,3.650104,4.112352,2.851166,0.000000,0.000000,1.848539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.976510,3.604214,3.552865,0.000000,3.595775,0.000000,0.000000,3.480849,3.674018,3.685808,3.802883,3.406765,3.581874,3.644991,4.066652,2.877879,0.000000,0.000000,1.860440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.971669,3.592653,3.581267,0.000000,3.569376,0.000000,0.000000,3.511060,3.653769,3.665924,3.797588,3.439286,3.558853,3.670223,4.135704,2.826911,0.000000,0.000000,1.810571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.948346,3.583572,3.591356,0.000000,3.537854,0.000000,0.000000,3.515075,3.625633,3.673460,3.796233,3.444883,3.556853,3.672866,4.155706,2.797268,0.000000,0.000000,1.829603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.953084,3.583224,3.593130,0.000000,3.543732,0.000000,0.000000,3.512056,3.636146,3.692994,3.789383,3.444186,3.568494,3.666590,4.149506,2.818681,0.000000,0.000000,1.834954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968882,3.634218,3.576857,0.000000,3.551520,0.000000,0.000000,3.494557,3.653467,3.705494,3.741956,3.405012,3.547668,3.642317,4.109499,2.861168,0.000000,0.000000,1.857184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.959460,3.590158,3.592659,0.000000,3.518279,0.000000,0.000000,3.508214,3.630775,3.685255,3.761788,3.449858,3.534583,3.664839,4.185800,2.813429,0.000000,0.000000,1.811821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.971959,3.627923,3.566216,0.000000,3.529119,0.000000,0.000000,3.469162,3.663728,3.699814,3.718495,3.406156,3.531548,3.653122,4.116306,2.871931,0.000000,0.000000,1.898220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.957613,3.567571,3.602728,0.000000,3.492946,0.000000,0.000000,3.497674,3.640266,3.674176,3.749376,3.477361,3.523358,3.693465,4.211635,2.802471,0.000000,0.000000,1.864332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965184,3.592166,3.577435,0.000000,3.537821,0.000000,0.000000,3.489578,3.669576,3.688485,3.758242,3.448135,3.562279,3.667023,4.135376,2.853392,0.000000,0.000000,1.907090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.960117,3.594835,3.593896,0.000000,3.518704,0.000000,0.000000,3.512239,3.637029,3.685338,3.755983,3.454324,3.535774,3.672904,4.179086,2.809676,0.000000,0.000000,1.847115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.974036,3.617932,3.548351,0.000000,3.584454,0.000000,0.000000,3.473748,3.643147,3.686101,3.787604,3.385385,3.557149,3.639473,4.061193,2.871325,0.000000,0.000000,1.833489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.955907,3.584202,3.592116,0.000000,3.531481,0.000000,0.000000,3.518229,3.612802,3.671355,3.781040,3.440399,3.538764,3.673165,4.171442,2.786446,0.000000,0.000000,1.783961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966487,3.597523,3.545493,0.000000,3.584375,0.000000,0.000000,3.472848,3.646122,3.679914,3.790603,3.407355,3.566708,3.644374,4.073880,2.847298,0.000000,0.000000,1.863373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.986637,3.609444,3.529562,0.000000,3.630888,0.000000,0.000000,3.462094,3.682189,3.662475,3.814381,3.374216,3.578562,3.632444,3.995799,2.881680,0.000000,0.000000,1.839635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
